SRLP	0.005	-0.019	2015-10-28
SRLP	0.007	-0.019	2015-11-04
SRLP	0.006	-0.019	2015-11-11
SRLP	0.006	-0.019	2015-11-18
SRLP	0.008	-0.020	2015-11-25
SRLP	0.007	-0.020	2015-12-02
SRLP	0.006	-0.021	2015-12-09
SRLP	0.007	-0.019	2015-12-16
SRLP	0.007	-0.020	2015-12-23
SRLP	0.008	-0.022	2015-12-30
SRLP	0.008	-0.020	2016-01-06
SRLP	0.010	-0.021	2016-01-20
SRLP	0.009	-0.020	2016-02-03
SRLP	0.009	-0.020	2016-02-10
SRLP	0.006	-0.020	2016-02-17
SRLP	0.007	-0.020	2016-02-24
SRLP	0.008	-0.019	2016-03-02
SRLP	0.008	-0.019	2016-03-02
SRLP	0.007	-0.020	2016-03-16
SRLP	0.007	-0.019	2016-03-30
SRLP	0.007	-0.019	2016-04-06
SRLP	0.009	-0.018	2016-04-13
SRLP	0.008	-0.017	2016-04-20
SRLP	0.010	-0.017	2016-04-27
SRLP	0.008	-0.016	2016-05-04
SRLP	0.008	-0.018	2016-05-11
SRLP	0.007	-0.018	2016-05-18
SRLP	0.006	-0.019	2016-05-25
SRLP	0.008	-0.019	2016-06-01
SRLP	0.007	-0.018	2016-06-08
SRLP	0.006	-0.020	2016-06-15
SRLP	0.006	-0.020	2016-06-22
SRLP	0.007	-0.019	2016-06-29
SRLP	0.006	-0.018	2016-07-06
SRLP	0.007	-0.019	2016-07-13
SRLP	0.006	-0.018	2016-07-20
SRLP	0.006	-0.019	2016-07-27
SRLP	0.006	-0.019	2016-08-03
SRLP	0.006	-0.019	2016-08-10
SRLP	0.005	-0.019	2016-08-17
SRLP	0.005	-0.017	2016-08-24
SRLP	0.005	-0.019	2016-08-31
SRLP	0.004	-0.019	2016-09-07
SRLP	0.004	-0.021	2016-09-14
SRLP	0.006	-0.020	2016-09-21
SRLP	0.005	-0.020	2016-09-28
SRLP	0.006	-0.018	2016-10-05
SRLP	0.005	-0.018	2016-10-12
SRLP	0.006	-0.018	2016-10-19
SRLP	0.007	-0.017	2016-10-26
